Index,Error,Residual,BoundaryResidual
51,0.0008663006163820957,0.07603606133525176,0.0012856021761864234
52,0.0008851217734757461,0.06990346600424502,0.0009356250209116091
53,0.0008465892076808367,0.07983490752099787,0.0009559388918922588
54,0.0009415519299325866,0.07401589252451712,0.0009102865557318743
55,0.0008813967851441353,0.09167515808203716,0.0010093566037163442
56,0.0007067358686658753,0.1118423193566086,0.0009936946560008394
57,0.0008044729042407384,0.05674414991407328,0.0007503755895180153
58,0.0008268358625005412,0.05378250054086742,0.0008583656326835998
59,0.0004057871932056645,0.043866548140222505,0.000885772483553815
60,0.00035673090525978335,0.05825758305719475,0.0004244923570239645
61,0.00030334095377756304,0.05693241512358682,0.00025778842551048634
62,0.00023872042429116946,0.046812760862069425,0.00033093048582918255
63,0.00023505661592904126,0.03857770020313467,0.00025604637546946044
64,0.000280192686007652,0.03720354385271918,0.00011950347344302298
65,0.00014680497031797218,0.03941485541645884,0.00010774894751368336
66,0.00011863228719072305,0.019889499787167128,0.00010879467030729117
67,0.00011788952215868731,0.016890276756237554,9.729847284441207e-05
68,0.00011937463265732084,0.0165122669712483,8.320550132158715e-05
69,0.00013241966414634376,0.014747970957059486,8.768077332047962e-05
70,9.940697456996966e-05,0.017845261105441157,9.985809979726201e-05
71,6.677740622607065e-05,0.0121127567524828,0.00010586324278245851
72,7.417252032376753e-05,0.012292536552632072,7.056454895627758e-05
73,6.703515132988613e-05,0.007802634689259569,8.497364364264045e-05
74,6.660322802298779e-05,0.008855227238972085,7.22494850108335e-05
75,5.7545316640761346e-05,0.007477284649174187,7.179818265873328e-05
76,5.3685451072704726e-05,0.011454139689096365,4.452785470868332e-05
77,5.24219226025191e-05,0.006241533225312068,4.513332658609621e-05
78,5.293791143777386e-05,0.0059906131360684955,5.188306830894359e-05
79,3.80492553120864e-05,0.005200945604016738,6.17065583658752e-05
80,4.0913889797603335e-05,0.005219416681224942,4.586995963831242e-05
81,3.8651705994083296e-05,0.00661216962371769,4.992466808847451e-05
82,2.987368382351835e-05,0.005138781348208887,3.1357334259587164e-05
83,3.059681347536425e-05,0.004310265457629026,2.0886614350872654e-05
84,3.218915434875791e-05,0.004578446820207915,1.2398909956185542e-05
85,3.753544064200617e-05,0.004407848027826677,1.297222862054804e-05
86,4.177354296628147e-05,0.004456998452164296,3.967088644307899e-05
87,6.290459078295285e-06,0.0028297596895424937,4.470915088365668e-05
88,8.575033680742364e-06,0.0021729747466974203,6.0982784554144964e-06
89,7.726318698929118e-06,0.0018230193758332902,9.941136408664819e-06
90,7.98179168057234e-06,0.001832697574254638,8.876421645636267e-06
91,6.763236229081343e-06,0.00141646961530828,9.212069520685628e-06
92,8.011303963228328e-06,0.0012638909754159044,3.910991381594203e-06
93,5.008146529983382e-06,0.001240803131895729,8.633140117106364e-06
94,4.503736872552011e-06,0.0011435246472049077,2.706525123255532e-06
95,4.388620455930692e-06,0.0008311475788500555,2.3868065996343613e-06
96,4.254276919690714e-06,0.0008406977774461089,1.7945641006614221e-06
97,3.5924548276722312e-06,0.0008747770173438418,1.9384364871033455e-06
98,3.091929445253605e-06,0.0007420224644096862,1.7688350660363672e-06
99,3.181929264822747e-06,0.0005360381690762139,2.2021823010143216e-06
100,3.1358874900688782e-06,0.0006809187963794372,1.7649817604659113e-06
101,1.5334467390881734e-06,0.0004939557049539189,1.5003040773758913e-06
102,1.3634355774394535e-06,0.0004078356915098169,1.4330211207669308e-06
103,9.454332825615478e-07,0.00038564246047556594,1.4997396088345383e-06
104,8.076356040253793e-07,0.0004827036772914184,1.1035229770648314e-06
105,6.729812639938437e-07,0.00022421748847223366,7.456211793802525e-07
106,6.827045059276671e-07,0.00015597759286456458,6.018635753874454e-07
107,5.922447864348257e-07,0.00014727545775805595,6.587924211499171e-07
108,5.497738186921453e-07,0.00012117659876187403,4.201031266470867e-07
109,6.819592501816629e-07,0.00012795142160193507,4.7423637020149734e-07
110,6.390031964259579e-07,0.00011163303743622066,7.475440059467875e-07
111,3.9747757041297405e-07,0.00011042178806164316,7.127297194098325e-07
112,3.6273276626808126e-07,0.00011386800136747866,1.7554974094530218e-07
113,3.9973247987373263e-07,7.65284911441455e-05,4.138408506696345e-07
114,3.7199326541337285e-07,8.925625522229752e-05,4.5885443926229176e-07
115,3.405044800008916e-07,9.145337094174089e-05,1.5007844378356339e-07
116,2.510039071104697e-07,8.247255495197336e-05,1.613832465163778e-07
117,2.055444413492924e-07,6.64353229893333e-05,1.0382045594471527e-07
118,1.3229589904649453e-07,6.708129132004803e-05,9.727651056841207e-08
119,1.2558626744096912e-07,3.983244009223008e-05,1.5020319466809914e-07
120,1.2190782082421858e-07,4.510683879213606e-05,4.263303180900317e-08
121,1.4575106029035556e-07,4.016269668394301e-05,2.9689774555530235e-08
122,7.968969029104045e-08,4.554879345963769e-05,3.34566264970082e-08
123,8.164646353447935e-08,3.567492318001797e-05,3.060002738003442e-08
124,7.243673771917258e-08,3.670979415382192e-05,2.4503114690044292e-08
125,5.925459578559611e-08,4.004605605878453e-05,3.0562291634462276e-08
126,5.775802430774135e-08,2.4755894861505645e-05,4.423622756988266e-08
127,5.9120839446258344e-08,1.856741308259302e-05,3.903491899620625e-08
128,5.3425955437447215e-08,1.854914048760037e-05,3.488170334520202e-08
129,4.730480857029207e-08,1.630951305076067e-05,3.3655057421477785e-08
130,5.2502426059475304e-08,1.709091540358365e-05,4.929532318453944e-08
131,4.42066425132559e-08,1.2914073398206938e-05,6.09978001719913e-08
132,3.85178935413677e-08,1.2773003318145015e-05,1.4013291690885207e-08
133,3.116272850878232e-08,1.1003041617607678e-05,2.1988497397873452e-08
134,3.120973335324351e-08,1.6111069361279817e-05,2.030136193875709e-08
135,2.995359382751417e-08,1.1033291600348605e-05,1.9113553517691173e-08
136,2.8680636865452414e-08,1.0803712292783985e-05,1.2477021221757312e-08
137,2.4226640804592137e-08,1.0787284507429717e-05,1.177024221143963e-08
138,2.9208377716472e-08,7.398334716413046e-06,1.0545214215729182e-08
139,2.974285395751508e-08,8.90121696217605e-06,8.074161166049532e-09
140,2.229070389381249e-08,8.87977489050229e-06,7.228568479900055e-09
141,1.644348696094866e-08,7.217568498862903e-06,6.456646172304636e-09
142,1.5481327775290765e-08,5.908998247587671e-06,6.562485689630762e-09
143,1.5248589169125637e-08,5.606158803850292e-06,6.410167939637987e-09
144,1.556563133942035e-08,4.232572910378707e-06,5.622028227724243e-09
145,1.1320157589089774e-08,2.9352558135187223e-06,4.834126483875892e-09
146,9.60624857437864e-09,3.2830613641010586e-06,2.2597282517411443e-09
147,9.020782454349785e-09,2.545349058635793e-06,5.019963889019152e-09
148,8.619880254023826e-09,3.6430792237363008e-06,2.4283265719418634e-09
149,5.793327706449247e-09,2.2795188279189915e-06,1.4747344875495633e-09
150,6.008883288513567e-09,3.0003259694488804e-06,2.720743380834863e-09
151,5.6016441207784595e-09,2.2248119058154714e-06,5.046960932752727e-09
152,3.82853770908298e-09,2.465805154283629e-06,8.869504607763451e-10
153,3.396706804714711e-09,1.9346840375855656e-06,1.5859708644028886e-09
154,3.4297952256068243e-09,1.8795862611400982e-06,6.397309071370927e-10
155,3.8024577930784176e-09,1.1808989137662707e-06,6.322851686668685e-10
156,2.7514909864412296e-09,1.0281045561555402e-06,5.701470684460475e-10
157,3.1059722988002747e-09,1.0959121281572948e-06,6.101918970102815e-10
158,3.0174208895394905e-09,9.904064461885298e-07,7.117590072013014e-10
159,2.9159472891837623e-09,8.041097689925891e-07,5.514183150888419e-10
160,3.3159497092594137e-09,7.809644642087221e-07,4.513817546732829e-10
161,2.8702369092581392e-09,9.027323502053264e-07,5.251945716430034e-10
162,2.361318862664774e-09,8.521317593768174e-07,4.724168797039935e-10
163,2.3697817597145843e-09,6.890687647143068e-07,4.798375863312998e-10
164,1.7727936341138673e-09,7.421314056621497e-07,3.552988907858795e-10
165,1.6615087083948765e-09,4.526732628740149e-07,3.469947417508029e-10
166,1.4582089424841627e-09,6.601790231708371e-07,3.758749871681649e-10
167,1.4715262897091463e-09,4.777640691955298e-07,1.5683510046216043e-10
168,1.4609169429746771e-09,4.682416747670004e-07,1.2085493716895712e-10
169,1.4063724074198092e-09,4.7542496073305074e-07,1.9286116800798503e-10
170,1.0639965575265364e-09,3.409924049790902e-07,2.317303120225045e-10
171,1.0777763681524277e-09,2.797584541802678e-07,1.531895478523726e-10
172,8.184520838838694e-10,2.7318392348263387e-07,8.545135107319857e-11
173,8.127764572485319e-10,2.957339733100639e-07,8.056105457211749e-11
174,7.74589947738491e-10,1.8567079063114278e-07,1.0519928678176527e-10
175,7.692551040605622e-10,1.7844198652028354e-07,1.1821005979628652e-10
176,8.443179488892838e-10,1.680729688757765e-07,5.193212526677371e-11
177,5.825082083354971e-10,2.2442463887273334e-07,7.039305650966693e-11
178,4.409811960037757e-10,1.431936222928698e-07,1.1231119213892665e-10
179,4.419148935674855e-10,1.971490268815046e-07,1.483689200144911e-10
180,4.853508150937103e-10,1.928655359861864e-07,7.525695344678951e-11
181,4.822399701787106e-10,1.6144232117820678e-07,7.593224660151776e-11
182,3.907356105337101e-10,1.1752824757849112e-07,9.243229792676999e-11
183,4.031062705855959e-10,1.2961991120719052e-07,8.184844468850372e-11
184,4.0034520143450436e-10,1.3313945189386e-07,6.696978063248926e-11
185,3.352101374254346e-10,1.0783322390572891e-07,2.665390130829337e-11
186,3.2608649114251875e-10,8.380241167671443e-08,6.59946504995984e-11
187,3.3060532089734807e-10,1.3206390114817168e-07,3.984728150739636e-11
188,3.368239021028785e-10,1.3356827466282084e-07,3.089550837387378e-11
189,3.026994349619727e-10,8.952927954553047e-08,2.4448221225270572e-11
190,3.181770125149086e-10,7.665075685281408e-08,2.2481905226356957e-11
191,3.2179073294891225e-10,5.594269869568791e-08,2.141640429451433e-11
192,2.920496483538315e-10,5.763416621729078e-08,2.091182782493206e-11
193,2.3508006652406266e-10,8.58961584082607e-08,2.1367796421145613e-11
194,2.0657714427940732e-10,4.64727882842908e-08,2.140909671766167e-11
195,2.0733800787375856e-10,3.97049433331631e-08,2.4697688338903845e-11
196,1.9588597410802322e-10,3.9179738564598665e-08,1.3589957718190826e-11
197,1.575423957955735e-10,3.614698501630542e-08,1.2281176076101019e-11
198,1.5169991651742265e-10,3.1286091717319664e-08,1.3749657011910554e-11
199,1.523657866542294e-10,2.7471199870454655e-08,1.3022749545399392e-11
200,1.2871913257495038e-10,2.7383130429825542e-08,1.3278711463726722e-11
201,1.2695562656706016e-10,2.7559396431620087e-08,1.3226753026174265e-11
202,1.257182552505398e-10,2.7116969641971522e-08,1.3325744370809578e-11
203,1.2446049746372978e-10,2.171158808295104e-08,1.3119644259873553e-11
204,1.0330125643776e-10,2.1442486897171875e-08,1.3647472041355968e-11
205,1.0324596733113367e-10,2.0087472574203957e-08,1.3835488310576238e-11
206,1.0176109954684875e-10,2.2656130305165334e-08,1.2472467503243934e-11
207,1.0158535124205059e-10,2.460410541971214e-08,1.2174816710341929e-11
208,9.487693963805555e-11,2.4034712886589205e-08,1.2135070726060349e-11
209,8.989703426109941e-11,2.3848144792282255e-08,1.0780487613715195e-11
210,6.271427821502584e-11,1.960954332247411e-08,1.273003924495697e-11
211,6.227685034332353e-11,1.6965354454612225e-08,1.2044032438041086e-11
212,5.977807138179969e-11,1.6328627339134982e-08,1.0183409671071786e-11
213,5.651046297572293e-11,1.4721319274713096e-08,9.326484029514859e-12
214,3.35063088385823e-11,1.156852746930781e-08,1.1454448500813896e-11
215,3.413080928993395e-11,1.3737586179729533e-08,1.0650869075590208e-11
216,2.7616964271004463e-11,1.3428057776820879e-08,8.16058332020475e-12
217,2.7232549548728002e-11,7.811016722314434e-09,8.027023490342344e-12
218,2.424249689880753e-11,7.281930169966699e-09,8.675837825933286e-12
219,2.371425278369088e-11,9.118398480723044e-09,9.59710089176724e-12
220,2.3096857759696832e-11,8.749275970387771e-09,8.81550388243113e-12
221,2.1048385256960955e-11,5.359124477521959e-09,6.93056723122254e-12
222,2.147271249697269e-11,5.833966199020324e-09,6.79201139774932e-12
223,2.0447865622941208e-11,4.732374492277813e-09,8.066658452321462e-12
224,2.078648364545188e-11,4.4429526724343305e-09,6.690911713569392e-12
225,1.4421908112183246e-11,8.875606027913818e-09,7.467457208143458e-12
226,1.3008261134928034e-11,3.712886886830802e-09,7.0564665222150325e-12
227,1.2844836305703211e-11,3.081225941059529e-09,5.9857674372665315e-12
228,9.32844079759576e-12,3.043595597773674e-09,5.446892936689096e-12
229,8.246639482401008e-12,2.7140710789907985e-09,5.3824722456852214e-12
230,8.021916464429069e-12,3.3304321522820146e-09,5.403566483153099e-12
231,8.013978369802999e-12,2.3576226526600408e-09,5.382361223382759e-12
232,7.185529948827707e-12,2.3691433259642736e-09,4.969830103007666e-12
233,5.919265078091485e-12,1.7727721512983408e-09,5.015987625256457e-12
234,5.651812351459284e-12,1.8436132620536227e-09,4.880429393949726e-12
235,5.482503340203948e-12,1.8428902848199868e-09,4.7759574073324984e-12
236,5.419470427980855e-12,1.9060086842159762e-09,4.318101431977084e-12
237,5.426492588611609e-12,1.4559642380618243e-09,4.440961487439665e-12
238,5.8286153681308406e-12,1.316744047130669e-09,4.437838985182907e-12
239,5.8576477002247884e-12,1.8547998692497458e-09,4.4668158061256236e-12
240,6.265099550262221e-12,1.4335159725931135e-09,4.3399728255621994e-12
241,4.349631765876438e-12,1.3494529937929656e-09,4.370614981041854e-12
242,4.356626170931577e-12,7.534221024840804e-10,4.354017146823708e-12
243,4.222289184951933e-12,5.684777093506455e-10,4.355737992511877e-12
244,4.336087044976011e-12,5.773221900540193e-10,4.301559108910169e-12
245,4.349853810481363e-12,6.404108007784792e-10,4.437339384821826e-12
246,4.3445247399631626e-12,4.1491227120715735e-10,4.456324198542916e-12
247,4.1630726643759886e-12,4.6148218579844524e-10,4.444777879086814e-12
248,4.007849607745584e-12,4.59874582858788e-10,4.4239611973750925e-12
249,4.0299430459356245e-12,4.2436720804062134e-10,4.254457897090447e-12
250,3.9261927042844036e-12,4.766391725752328e-10,4.267849962324988e-12
251,3.834155215542978e-12,5.124494439900928e-10,3.879133125828105e-12
252,3.818279026290838e-12,5.7255900021147e-10,3.6008973580692327e-12
253,3.806954751439662e-12,3.60337870652927e-10,3.6110003875933216e-12
254,3.749778265671466e-12,3.5281466637115955e-10,3.609779142266234e-12
255,3.655853397788178e-12,4.255671370856362e-10,3.638644940906488e-12
256,3.5975666889953573e-12,4.3163606022744716e-10,3.5689784461112595e-12
257,3.561151373787652e-12,3.7386405082884266e-10,3.620770350210023e-12
258,3.6181058149509226e-12,4.21358947733097e-10,3.5970115774830447e-12
259,3.3637537200092993e-12,3.316080743331895e-10,3.734401676780408e-12
260,3.1885605267234496e-12,3.065636633436952e-10,3.2995828291859652e-12
261,3.2142066785922907e-12,3.286699801208215e-10,3.2466251909113453e-12
262,3.26361160318811e-12,2.7286262138659367e-10,3.286815264402776e-12
263,3.065103726385132e-12,3.135759707451058e-10,3.2716052089654113e-12
264,3.1119551380243138e-12,3.11764919436186e-10,3.156752637067939e-12
265,3.163691530971846e-12,2.361915107940149e-10,3.2354674495138624e-12
266,3.1493696539541816e-12,2.0199486527872068e-10,3.2346347822453936e-12
267,3.1243896359001155e-12,2.0481127904758978e-10,3.2386870962852754e-12
268,3.1024072200125374e-12,1.8131629531126237e-10,3.187783370606212e-12
269,3.1009639300805247e-12,1.4340217902031327e-10,3.163247441761996e-12
270,3.0372371284670407e-12,1.0220979618225101e-10,3.1614710849225958e-12
271,2.7867708141116054e-12,9.205847195659089e-11,3.088529432204723e-12
272,2.724265257825209e-12,1.1605827410221536e-10,2.92554869218975e-12
273,2.723377079405509e-12,9.794209887559191e-11,2.8993196732329807e-12
274,2.728151038411397e-12,8.696754427717224e-11,2.9179575422588755e-12
275,2.720157432634096e-12,8.666350970187864e-11,2.802133525214856e-12
276,2.7193802765168584e-12,8.684863939123488e-11,2.797359566208968e-12
277,2.7252644585473718e-12,1.0349079926363913e-10,2.7997743012875276e-12
278,2.729372283738485e-12,5.759037691177582e-11,2.8089197634528773e-12
279,2.729816372948335e-12,4.835953859583242e-11,2.8210073166334837e-12
280,2.715383473628208e-12,5.03632691106759e-11,2.7747804054456537e-12
281,2.716049607442983e-12,5.4298787688367156e-11,2.7642332867117148e-12
282,2.7108315592272447e-12,7.707562366121579e-11,2.763456130594477e-12
283,2.71282996067157e-12,5.2706894404508375e-11,2.7573499039590388e-12
284,2.712163826856795e-12,5.211470144317332e-11,2.7641222644092522e-12
285,2.7039481764745688e-12,3.33280070208275e-11,2.7642332867117148e-12
286,2.710276447714932e-12,2.2003732169650903e-11,2.754130257187626e-12
287,2.5348612098241574e-12,2.3410051674943588e-11,2.7620128406624644e-12
288,2.528977027793644e-12,2.3900326162618057e-11,2.6274538100778955e-12
289,2.522537734250818e-12,2.4478474802691608e-11,2.621514116896151e-12
290,2.5361934774537076e-12,2.219824324356523e-11,2.6139646003287e-12
291,2.463904080762802e-12,1.7251644557347845e-11,2.6308955014542335e-12
292,2.441088997606755e-12,1.7747581182447902e-11,2.5800125924568817e-12
293,2.4616975125013596e-12,1.5131007558011333e-11,2.5524513058705622e-12
294,2.4620028238331315e-12,2.3305801732931286e-11,2.5760574229316546e-12
295,2.42772468794783e-12,1.961653062210189e-11,2.5772647904709345e-12
296,2.430167178602005e-12,1.820288364484668e-11,2.4543700405388336e-12
297,2.429723089392155e-12,1.610445110600267e-11,2.458144798822559e-12
298,2.4323876246512555e-12,1.6423307158675016e-11,2.457922754217634e-12
299,2.371769447506722e-12,1.2522871628561916e-11,2.4621416017112097e-12
300,2.3805402094012607e-12,1.290256790298372e-11,2.4250601526887294e-12
301,2.3753221611855224e-12,1.1052131432265355e-11,2.435496249120206e-12
302,2.3785418079569354e-12,1.0369760605755118e-11,2.42950104478723e-12
303,2.327249504219253e-12,9.877432205485093e-12,2.4337198922808057e-12
304,2.336297821869948e-12,9.71844826835877e-12,2.394806575267694e-12
305,2.321587366793665e-12,8.532508033454178e-12,2.4079072069582708e-12
306,2.3307467067468224e-12,8.316902722071973e-12,2.3895885270519557e-12
307,2.3083757128006255e-12,6.892042492268047e-12,2.400024623483432e-12
308,2.305711177541525e-12,7.331468765414684e-12,2.3675506000131463e-12
309,2.297495527159299e-12,5.778488798569015e-12,2.3635537971244958e-12
310,2.3053781106341376e-12,1.2320811038080137e-11,2.3535617899028694e-12
311,2.1663990046327797e-12,6.781353256712919e-12,2.361444373377708e-12
312,2.164594892217764e-12,6.251915651844797e-12,2.219700118155643e-12
313,2.1584886655823254e-12,5.563716154455278e-12,2.216869049442849e-12
314,2.1746424105906215e-12,8.459455358433843e-12,2.211165278653837e-12
315,2.135847054773876e-12,5.483613563228573e-12,2.2293868140454975e-12
316,2.1337376310270884e-12,5.036929207058449e-12,2.1717766474083078e-12
317,2.131073095767988e-12,5.055511564933113e-12,2.1688206786052433e-12
318,2.1331825195147758e-12,5.609762654401607e-12,2.157996004115148e-12
319,2.0593804439528185e-12,4.049649504622721e-12,2.1598278721057795e-12
320,2.0584783877453106e-12,3.43836070726411e-12,2.1442153608219883e-12
321,2.0489721030969577e-12,3.417710559006082e-12,2.144756594546493e-12
322,2.061822934606994e-12,2.9469759965650155e-12,2.133779264390512e-12
323,2.0314860904591114e-12,3.0810909379397344e-12,2.147892974591059e-12
324,2.0259349753359857e-12,2.866151760372304e-12,2.0665691380372664e-12
325,2.0239365738916604e-12,2.5579538487363607e-12,2.061129045216603e-12
326,2.0310420012492614e-12,2.7426949600339867e-12,2.0599077998895154e-12
327,1.9736434708761408e-12,1.885602785023366e-12,2.0672352718520415e-12
328,1.975197783110616e-12,2.227551476607914e-12,1.9927393068996935e-12
329,1.96787031114809e-12,2.851940905657102e-12,1.9949597529489438e-12
330,1.9697576902899527e-12,1.4175327578413999e-12,1.9879653478938053e-12
331,1.9230173009532336e-12,2.148503597254603e-12,1.9869661471716427e-12
332,1.9214629887187584e-12,2.289723965986923e-12,1.9524382111058003e-12
333,1.91535676208332e-12,2.156497203031904e-12,1.9498846981491624e-12
334,1.9161339182005577e-12,1.7976731214730535e-12,1.9425572261866364e-12
335,1.8577916982565057e-12,1.4566126083082054e-12,1.942668248489099e-12
336,1.8418044867019034e-12,1.6413537196058314e-12,1.883271316671653e-12
337,1.8429147097265286e-12,1.1789458298494537e-12,1.866451437848582e-12
338,1.848410313698423e-12,1.1955436640675998e-12,1.8674506385707446e-12
339,1.780353642288901e-12,1.1439738045737613e-12,1.8730572648451016e-12
340,1.7815332542525653e-12,1.1727285809115529e-12,1.8260948309034575e-12
341,1.802502591630173e-12,1.432631790976302e-12,1.83249249108286e-12
342,1.787014980436652e-12,1.0880185641326534e-12,1.857236586744193e-12
343,1.776245817097788e-12,1.1084466677857563e-12,1.839209340381842e-12
344,1.7812418207086012e-12,1.2718714970105793e-12,1.7961188092385783e-12
345,1.7756907055854754e-12,1.4992451724538114e-12,1.8013368574543165e-12
346,1.7793544415667384e-12,1.5294432387236157e-12,1.8004486790346164e-12
347,1.7669199436909366e-12,1.2434497875801753e-12,1.8015589020592415e-12
348,1.7623680292899735e-12,1.1866063687193673e-12,1.7861268020169518e-12
349,1.7643664307342988e-12,1.298516849601583e-12,1.780131597683976e-12
350,1.7613688285678109e-12,1.2150280781497713e-12,1.7836843113627765e-12
351,1.7557066911422226e-12,1.3180567748349858e-12,1.7795764861716634e-12
352,1.7580381594939354e-12,9.881540030676206e-13,1.7864598689243394e-12
353,1.7545964681175974e-12,1.4530598946294049e-12,1.7897905379982149e-12
354,1.7540413566052848e-12,9.734435479913373e-13,1.7851276012947892e-12
355,1.6794343693504743e-12,9.947598300641403e-13,1.7841284005726266e-12
356,1.6685541837091478e-12,9.237055564881302e-13,1.732114451868938e-12
357,1.682376460365731e-12,1.1475265182525618e-12,1.720512621261605e-12
358,1.6768253452426052e-12,1.0942358130705543e-12,1.7369439220260574e-12
359,1.6295853555448048e-12,8.100187187665142e-13,1.7302825838783065e-12
360,1.6290302440324922e-12,7.815970093361102e-13,1.6482371023585074e-12
361,1.634581359155618e-12,7.531752999057062e-13,1.646016656309257e-12
362,1.635469537575318e-12,8.171241461241152e-13,1.6537882174816332e-12
363,1.6254775303536917e-12,8.143485885625523e-13,1.6540102620865582e-12
364,1.6316947792915926e-12,8.135714324453147e-13,1.642130875723069e-12
365,1.6298074001497298e-12,8.625322678312841e-13,1.6493473253831326e-12
366,1.6326939800137552e-12,7.336631302479191e-13,1.6473489239388073e-12
367,1.5386442120401966e-12,6.536993168992922e-13,1.6509016376176078e-12
368,1.5452639168245241e-12,7.247535904753022e-13,1.5778420237033686e-12
369,1.535327420754129e-12,7.34190486184616e-13,1.5853776624830118e-12
370,1.5432793931680067e-12,9.241496456979803e-13,1.5667953046083483e-12
371,1.5319967516802535e-12,6.03073146976385e-13,1.5820192378335207e-12
372,1.535549465359054e-12,5.755396159656812e-13,1.5626458460538117e-12
373,1.531441640167941e-12,6.41819930535803e-13,1.5701398514700315e-12
374,1.5322187962851785e-12,7.283063041541027e-13,1.5684328835696704e-12
375,1.532107773982716e-12,7.815970093361102e-13,1.570929150651601e-12
376,1.52478030202019e-12,7.128325707483896e-13,1.5450973833708304e-12
377,1.5365486660812167e-12,6.963318810448982e-13,1.5371037775935292e-12
378,1.531219595563016e-12,7.229772336359019e-13,1.5513146323087312e-12
379,1.510569447304988e-12,8.810729923425242e-13,1.5445422718585178e-12
380,1.5079049120458876e-12,7.265299473147024e-13,1.521560655248777e-12
381,1.5114576257246881e-12,5.897504706808832e-13,1.5173418077552014e-12
382,1.5080159343483501e-12,5.684341886080801e-13,1.5214496329463145e-12
383,1.4815926263622714e-12,7.069900220812997e-13,1.5175638523601265e-12
384,1.4900580769250382e-12,6.252776074688882e-13,1.5281664822452967e-12
385,1.4844792062262968e-12,5.364597654988756e-13,1.5423218258092675e-12
386,1.4795109581910992e-12,6.465938895416912e-13,1.5284717935770686e-12
387,1.4630519018510313e-12,5.648814749292796e-13,1.529637527752925e-12
388,1.4697132399987822e-12,7.567280135845067e-13,1.4813150706061151e-12
389,1.4670487047396819e-12,7.709388682997087e-13,1.4872547637878597e-12
390,1.4658274594125942e-12,5.715428130770306e-13,1.4854784069484595e-12
391,1.430910945288133e-12,5.222489107836736e-13,1.4824808047819715e-12
392,1.4290790772975015e-12,4.973799150320701e-13,1.45461420686388e-12
393,1.4325207686738395e-12,6.321609902215641e-13,1.4521717162097048e-12
394,1.4350742816304773e-12,5.222489107836736e-13,1.456113007947124e-12
395,1.4451773111545663e-12,6.821210263296962e-13,1.455668918737274e-12
396,1.4445111773397912e-12,5.588862705963038e-13,1.461497589616556e-12
397,1.4529488723269424e-12,6.892264536872972e-13,1.4609424781042435e-12
398,1.4487300248333668e-12,5.186961971048731e-13,1.4702683515110948e-12
