Total Points,Max Abs Error,Max Residual,Max Boundary Residual
0,0.9989726963751682,18.722009387325375,1.224492650006063e-16
1,0.9989742011174078,18.72205030185623,1.1747786753279518e-05
2,0.9989773282066085,18.722126468693087,2.5219494715327647e-05
3,0.9989790749045745,18.72216835853161,2.4473783248303127e-05
4,0.9989822817654086,18.722145318090266,2.4475342005628985e-05
5,0.9989867430850129,18.72228227314734,4.2017380880384396e-05
6,0.5352573449104601,10.56766785553467,0.04872704033912413
7,0.5227922275141219,11.540630537994806,0.08583066621430736
8,0.517905846361959,11.574603297981133,0.09361173380506675
9,0.518121956167316,11.516929706426307,0.09817266960793421
10,0.5001675414791611,12.479258153461497,0.09692653300563928
11,0.4434194447184159,11.832286889943598,0.08893174442712981
12,0.44200757255606427,11.78611474807852,0.08898259944470487
13,0.4425029949318622,14.143889820338412,0.16617507490325495
14,0.4523787158890842,16.63815900806589,0.2164740438392855
15,0.46259923853059853,21.68152244349434,0.2321482976260814
16,0.38593335247512367,20.96495602438351,0.23690938881769094
17,0.2695140538937657,1.294750683123132,0.26960678848843533
18,0.2697501479179035,1.2219780264999631,0.2698047692365798
19,0.26974768937083465,1.4633754534751713,0.2697694850895642
20,0.2997282077657258,3.5584160772193,0.29981684138674447
21,0.29849257861931816,4.128565446815958,0.2984783646804475
22,0.29849561618190346,4.123492727578612,0.29848964934814026
23,0.29941378302026367,4.113451279124865,0.29944836919660445
24,0.29063711294317796,4.534674390188691,0.29067392901418904
25,0.2750815589194643,4.071873824184493,0.2751498584618751
26,0.27557317481737587,4.23759793019055,0.2755584808493148
27,0.2724208861924846,3.0726978886531313,0.27245865070585795
28,0.2763676518878838,2.9892906807382538,0.27640119687297493
29,0.275822698613567,3.619089297233022,0.2758283285017936
30,0.28447727669319106,3.874378949698743,0.2844563475080747
31,0.28379104780606046,4.854479902939294,0.28379785818021486
32,0.0619057794493742,5.521948063591512,0.06192566138690009
33,0.011587259167163633,1.0915325296114347,0.008064940524828729
34,0.012886547196852227,1.2625408368731756,0.008192347044628942
35,0.014671480907108125,1.5847981874019172,0.01466843238993143
36,0.016487981811657004,1.6062948418845302,0.016494120382357397
37,0.016989677746420573,1.604264988539252,0.016988853610921104
38,0.015787939418704572,1.6694983108041797,0.015787452060408103
39,0.01512684808822401,1.5313491633914165,0.015132294144951652
40,0.015014242384102927,1.539121855648749,0.015019152669794977
41,0.01605803265257494,1.5511642944808228,0.0160669113075812
42,0.01605182985320014,1.522037401591703,0.015121479022327425
43,0.014719129115426888,1.2506039892760379,0.014738041335867591
44,0.015546686755131267,1.2547349078241714,0.015585031955348161
45,0.011324001575424208,0.9494640938045702,0.01135219290527531
46,0.010752207821594029,0.9548840911543788,0.010757350935843957
47,0.01023181032371595,0.9615412242876982,0.010244166937721344
48,0.010890440360077679,0.9365816502078977,0.01090834817061799
49,0.011234564922658898,0.9694424020587217,0.011249920648523246
50,0.010848956480473253,0.986488418758463,0.010868384626367541
51,0.013376525715176809,1.275126466159782,0.013378761840050699
52,0.01196172295860587,1.245954551367098,0.011866176246257647
53,0.010960725907565166,0.2895668688895828,0.010964342951171657
54,0.011075886483378955,0.28401890304442745,0.011077594067692126
55,0.010951939119652893,0.24484428333967875,0.010953806946844724
56,0.011581888630036024,0.3079210513060857,0.011594705717587292
57,0.011925323959895083,0.29635166924646594,0.011922166000407342
58,0.011955946104018915,0.2953846235912285,0.011952265101985899
59,0.011700511918318317,0.22561426303710067,0.011728011545014391
60,0.014805079943805154,0.3952014805554443,0.01481211369071143
61,0.014875345114985321,0.3947185731228448,0.014882631310899685
62,0.01427283250628809,0.37778017239516465,0.014280190605333181
63,0.014194337248944488,0.3784761558792456,0.014201033707016014
64,0.001367639293115713,0.31784437103089547,0.0013706283055499454
65,0.0016363746152510514,0.41440694731929495,0.0016418467960885726
66,0.001632332280252596,0.41468979295438463,0.0016363542371461844
67,0.0015552895401133027,0.4300732255876364,0.0015613962036776785
68,0.0012847675960168115,0.41700915261454463,0.0012897823880652082
69,0.0012821979045319898,0.41813343068800857,0.0012874192899173797
70,0.0013430138783964152,0.44012932776955743,0.0013522736689666193
71,0.0013332278155996358,0.4392940516540181,0.0013424693590228243
72,0.001323191140159996,0.44147317068511027,0.0013320348492333878
73,0.001225552149464959,0.42623162443542295,0.0012342056517723465
74,0.001040893976324786,0.3657008376358544,0.0010459047786602893
75,0.001228839415212346,0.3996594872509601,0.0012285460356742384
76,0.0012732474229158464,0.3948290330895281,0.0012734576034389433
77,0.0014850902857181936,0.21412730567370417,0.0014840435646559236
78,0.0014883044179232474,0.20498632720124293,0.001487243536576921
79,0.0015852251623542646,0.19123545618981616,0.0015846297442416724
80,0.0007496554256136712,0.18471022630382886,0.0007500636680690675
81,0.0005940928917980148,0.15742317249893928,0.0005941529776394283
82,0.0006413903112286565,0.17505079784156066,0.0006427189231908781
83,0.000653067907744925,0.17642430554932798,0.0006541911460341344
84,0.0006284944013601468,0.16094149786558212,0.0006287966484981311
85,0.00033856628082729046,0.13735501138607303,0.0003404931219668228
86,0.0003541580484307913,0.13423485855965794,0.00035412709577701754
87,0.0005262451025434376,0.1343341515301325,0.000526404405052399
88,0.000181650998646532,0.10584524432922678,0.0001818387233307739
89,0.00026187774441543965,0.1093814552329501,0.0002626826731182419
